template,event_type,service,platform,count,label_confidence,label_candidates
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""<HEX>"" ""cancelwaitforupdates""",api_request,Vpxa,esxi,2,1.0,"{""noise"": 2}"
"<HOST> vsand[<NUM>]: [opid=<ID> vsanpyvmomiprofiler::logprofile] __import__vsanvcdiskmanagementsystem__ext_init__: <NUM>.00s, consumed: 70324kb (+0kb), consumedpeak: 98816kb (+0kb), effectivemin: 174080kb (+0kb), effectiveminpeak: 174080kb (+0kb), implicitmin: 114320kb (+768kb), requestedminpeak: 174080kb (+0kb)",other,vSAN,esxi,1,1.0,"{""noise"": 1}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""hb-host-<NUM>@<NUM>-<HEX>"" ""getchangesvpxa""",api_request,Vpxa,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> direct_response - <NUM> <NUM> - <NUM> - - <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - - - - - -,other,envoy-access,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,1.0,"{""noise"": 3}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=statssvc.statscollector] calculated write i/o size <NUM> for scsi0:<NUM> is out of range -- <NUM>,prevbytes = <NUM> curbytes = <NUM> prevcommands = 256733856curcommands = <NUM>",other,Hostd,esxi,1,1.0,"{""noise"": 1}"
<HOST> vpxa[<NUM>]: [originator@<NUM> sub=vpxlro opid=<ID>@<NUM>-6f67d980-d9] [vpxlro] -- finish lro-<NUM>,other,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info replacing opid {""opid"": ""<CLUSTER_OP>"", ""new"": ""<CLUSTER_OP>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info processed admin request {""opid"": ""<CLUSTER_OP>"", ""type"": ""type_health_reply"", ""reply"": {""type"":<NUM>,""status"":{""code"":<NUM>},""health_reply"":{""color"":<NUM>,""health_description"":""operational and available""}}}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=statssvc.statscollector] calculated write i/o size <NUM> for scsi0:<NUM> is out of range -- <NUM>,prevbytes = <NUM> curbytes = <NUM> prevcommands = 252883731curcommands = <NUM>",other,Hostd,esxi,1,1.0,"{""noise"": 1}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""hb-host-<NUM>@<NUM>-<HEX>"" ""downloadvmxconfig""",api_request,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info processing admin request {""opid"": ""<CLUSTER_OP>"", ""type"": ""type_health"", ""request"": {""type"":<NUM>,""op_id"":""<CLUSTER_OP>"",""health"":{""cluster_id"":""<UUID>:<DOMAIN_ID>""}}}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info replacing opid {""opid"": ""<CLUSTER_OP>"", ""new"": ""<CLUSTER_OP>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info closing etcd client {""opid"": ""<CLUSTER_OP>"", ""cli"": ""<HEX>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> vsand[<NUM>]: [opid=<ID> vsanpyvmomiprofiler::logprofile] vsanperfmgr: <NUM>.01s, consumed: 27212kb (+0kb), consumedpeak: 98912kb (+0kb), effectivemin: 174080kb (+0kb), effectiveminpeak: 174080kb (+0kb), implicitmin: 91416kb (+936kb), requestedminpeak: 174080kb (+0kb)",other,vSAN,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,1,1.0,"{""noise"": 1}"
"<HOST> etcd[<NUM>]: start time = <NUM>-<NUM>-<NUM> <NUM>:<NUM>:<NUM>.<NUM> +<NUM> utc m=+<NUM>.<NUM>, time spent = <NUM>.042ms, remote = <IP>:<NUM>, response type = /etcdserverpb.kv/range, request count = <NUM>, request size = <NUM>, response count = <NUM>, response size = <NUM>, request content = key:""health/health""",other,unknown,esxi,2,1.0,"{""noise"": 2}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,5,1.0,"{""noise"": 5}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""hb-host-<NUM>@<NUM>-<HEX>"" ""getchangesvpxa""",api_request,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info closing etcd client {""opid"": ""<CLUSTER_OP>"", ""cli"": ""<HEX>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info closing etcd client {""opid"": ""<CLUSTER_OP>"", ""cli"": ""<HEX>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,1,1.0,"{""noise"": 1}"
<HOST> vpxa[<NUM>]: [originator@<NUM> sub=vpxlro opid=<ID>@<NUM>-53a159be-1f] [vpxlro] -- begin lro-<NUM> -- vpxa -- vpxapi.<API_METHOD> -- <UUID>,other,Vpxa,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,1,1.0,"{""noise"": 1}"
<HOST> vmkernel: cpu<NUM>:<NUM>)cbt: <NUM>: disconnecting the cbt device <CBT_ID> with filehandle <NUM>,other,unknown,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,2,1.0,"{""noise"": 2}"
"<HOST> vsand[<NUM>]: [opid=<ID> vsanpyvmomiprofiler::logprofile] __import__vsaniscsitargetsystem__ext_init__: <NUM>.02s, consumed: 77680kb (+0kb), consumedpeak: 98784kb (+0kb), effectivemin: 174080kb (+0kb), effectiveminpeak: 174080kb (+0kb), implicitmin: 111428kb (+624kb), requestedminpeak: 174080kb (+0kb)",other,vSAN,esxi,1,1.0,"{""noise"": 1}"
<HOST> vsansystem[<NUM>]: [vsan@<NUM> sub=libs opid=<ID>] info [configstore:<HEX_ID>] [cs:<NUM>:<NUM>]begintransaction invoked.,other,vsansystem,esxi,1,1.0,"{""noise"": 1}"
<HOST> iofiltervpd[<NUM>]: httpget:<NUM>:pathstr: <URI_PATH>,other,unknown,esxi,1,1.0,"{""noise"": 1}"
<HOST> vpxa[<NUM>]: [originator@<NUM> sub=vpxlro opid=<ID>@<NUM>-1719b53b-<NUM>] [vpxlro] -- begin lro-<NUM> -- vpxa -- vpxapi.<API_METHOD> -- <UUID>,other,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info closing etcd client {""opid"": ""<CLUSTER_OP>"", ""cli"": ""<HEX>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""<HEX>"" ""cancelwaitforupdates""",api_request,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""<HEX>"" ""cancelwaitforupdates""",api_request,Vpxa,esxi,2,1.0,"{""noise"": 2}"
<HOST> fdm[<NUM>]: [originator@<NUM> sub=policy opid=<ID>] adding ds <DATASTORE_ID> for vm /vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>-<NUM>-<NUM>.vmx,other,Fdm,esxi,45,1.0,"{""noise"": 45}"
<HOST> vpxa[<NUM>]: [originator@<NUM> sub=vpxlro opid=<ID>@<NUM>-7f7a54b1-<NUM>] [vpxlro] -- begin lro-<NUM> -- vpxa -- vpxapi.<API_METHOD> -- <UUID>,other,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info processed admin request {""opid"": ""<CLUSTER_OP>"", ""type"": ""type_health_reply"", ""reply"": {""type"":<NUM>,""status"":{""code"":<NUM>},""health_reply"":{""color"":<NUM>,""health_description"":""operational and available""}}}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> fdm[<NUM>]: [originator@<NUM> sub=cluster opid=<ID>.cpp:<NUM>-<HEX>] start polling for ipv4 socket; sock: <NUM>, vmknic: no_bind",other,Fdm,esxi,20,1.0,"{""noise"": 20}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""hb-host-<NUM>@<NUM>-<HEX>"" ""getchangesvpxa""",api_request,Vpxa,esxi,1,1.0,"{""noise"": 1}"
"<HOST> vsand[<NUM>]: [opid=<ID> vsanpyvmomiprofiler::logprofile] __import__vsansnapservice__ext_init__: <NUM>.00s, consumed: 45344kb (+0kb), consumedpeak: 98796kb (+0kb), effectivemin: 174080kb (+0kb), effectiveminpeak: 174080kb (+0kb), implicitmin: 113192kb (+0kb), requestedminpeak: 174080kb (+0kb)",other,vSAN,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info processed admin request {""opid"": ""<CLUSTER_OP>"", ""type"": ""type_health_reply"", ""reply"": {""type"":<NUM>,""status"":{""code"":<NUM>},""health_reply"":{""color"":<NUM>,""health_description"":""operational and available""}}}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
<HOST> iofiltervpd[<NUM>]: httpget:<NUM>:pathstr: <URI_PATH>,other,unknown,esxi,1,1.0,"{""noise"": 1}"
"<HOST> clusteragent[<NUM>]: info closing etcd client {""opid"": ""<CLUSTER_OP>"", ""cli"": ""<HEX>""}",other,unknown,esxi,1,1.0,"{""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,1,1.0,"{""noise"": 1}"
<HOST> iofiltervpd[<NUM>]: httpget:<NUM>:pathstr: <URI_PATH>,other,unknown,esxi,4,1.0,"{""noise"": 4}"
<HOST> vpxa[<NUM>]: [originator@<NUM> sub=vpxlro opid=<ID>@<NUM>-3394784b-a] [vpxlro] -- finish lro-<NUM>,other,Vpxa,esxi,2,1.0,"{""noise"": 2}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfc_setsessioninitialized: session=<HEX_ID>,other,Hostd,esxi,2,1.0,"{""security_noise"": 2}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcaioprocessopensessionmsg: initialized aio session : <HEX_ID>.,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_closesessionex: session=<HEX_ID>,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfile_open: session=<HEX_ID> hdl=<HEX_ID> local filename = '/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcutil_destroytimer: removed periodic timer(<HEX_ID>) for session=<HEX_ID>, opid: unknown.",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfcutil_createtimer: scheduled periodic timer(<HEX_ID>, <HEX_ID>) in <NUM> ms for session=<HEX_ID>, opid .",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>:<UUID> expirationdate:<NUM> remainingusecount:<NUM>] [nfc info]nfcprocesssessionparams: server session supports switch.,other,Hostd,esxi,16,0.938,"{""security_noise"": 15, ""error"": 1}"
<HOST> envoy-access[<NUM>]: put /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc sessionid = <HEX_ID>, memusage = <NUM>.",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> envoy-access[<NUM>]: get /<URI_PATH>""><XSS_PAYLOAD>&action=attachfile <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -",other,envoy-access,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_unregisterfilehandle: sessionid=<HEX_ID> found=<NUM> fh=<HEX_ID>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_unregisterfilehandle: sessionid=<HEX_ID> found=<NUM> fh=<HEX_ID>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfc_setsessioninitialized: session=<HEX_ID>,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfile_close: session=<HEX_ID> hdl=<HEX_ID> filename='/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>-<NUM>.vmdk',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> esxtokend[<NUM>]: --> [context]<CONTEXT_BLOB>[/context],other,esxtokend,esxi,224,1.0,"{""security_noise"": 224}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc sessionid = <HEX_ID>, maxmem = <NUM>, maxstreamingmem = <NUM>",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> direct_response - <NUM> <NUM> - <NUM> - - <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - - - - - -,other,envoy-access,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc sessionid = <HEX_ID>, maxmem = <NUM>, maxstreamingmem = <NUM>",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfc_setsessioninitialized: session=<HEX_ID>,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_registerfilehandle: sessionid=<HEX_ID> fh=<HEX_ID>(/var/log/vlf-ts),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_unregisterfilehandle: sessionid=<HEX_ID> found=<NUM> fh=<NUM>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> direct_response - <NUM> <NUM> - <NUM> - - <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - - - - - -,other,envoy-access,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfileconcludefilestats: session=<HEX_ID> local filename = '/var/log/vlf',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfc_setsessioninitialized: session=<HEX_ID>,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> vobd[<NUM>]: [userlevelcorrelator] 9215970871658us: [vob.user.ssh.session.closed] ssh session was closed for 'root@<IP>'.,other,unknown,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfile_close: session=<HEX_ID> hdl=<HEX_ID> filename='/var/log/vlf',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> vmauthd[<NUM>]: received proxy command for nfcssl, session = <UUID>",other,unknown,esxi,41,0.976,"{""security_noise"": 40, ""error"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_closesessionex: session=<HEX_ID>,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_registerfilehandle: sessionid=<HEX_ID> fh=<HEX_ID>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfileconcludefilestats: session=<HEX_ID> local filename = '/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfcutil_createtimer: scheduled periodic timer(<NUM>, <HEX_ID>) in <NUM> ms for session=<HEX_ID>, opid .",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfcutil_createtimer: scheduled periodic timer(<HEX_ID>, <HEX_ID>) in <NUM> ms for session=<HEX_ID>, opid .",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_registerfilehandle: sessionid=<HEX_ID> fh=<HEX_ID>(/var/log/vlf-ts),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcutil_destroytimer: removed periodic timer(<HEX_ID>) for session=<HEX_ID>, opid: unknown.",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_closesessionex: session=<HEX_ID>,other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcutil_destroytimer: removed periodic timer(<HEX_ID>) for session=<NUM>, opid: unknown.",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_unregisterfilehandle: sessionid=<HEX_ID> found=<NUM> fh=<HEX_ID>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfile_open: session=<HEX_ID> hdl=<HEX_ID> local filename = '/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfilestats: path=/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME> type=nfc_raw filesessiondurationus=<NUM> timetoopenfileus=<NUM> bytestransferred=<NUM> filetransferdurationus=<NUM>,other,Hostd,esxi,2,1.0,"{""security_noise"": 2}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_unregisterfilehandle: sessionid=<HEX_ID> found=<NUM> fh=<HEX_ID>(/var/log/vlf),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_registerfilehandle: sessionid=<HEX_ID> fh=<HEX_ID>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_registerfilehandle: sessionid=<HEX_ID> fh=<HEX_ID>(/var/log/vlf-ts),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfile_close: session=<HEX_ID> hdl=<HEX_ID> filename='/var/log/vlf-ts',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_closesessionex: session=<HEX_ID>,other,Hostd,esxi,2,1.0,"{""security_noise"": 2}"
<HOST> sshd-session[<NUM>]: connection reset by <IP> port <NUM>,other,unknown,esxi,11,1.0,"{""security_noise"": 11}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfileconcludefilestats: session=<HEX_ID> local filename = '/var/log/vlf',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfc_unregisterfilehandle: sessionid=<HEX_ID> found=<NUM> fh=<HEX_ID>(/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>),other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcaioprocessopensessionmsg: initialized aio session : <HEX_ID>.,other,Hostd,esxi,2,1.0,"{""security_noise"": 2}"
<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs opid=<ID>] [nfc info]nfcfileconcludefilestats: session=<HEX_ID> local filename = '/vmfs/volumes/<DATASTORE_ID>/<VM_NAME>/<VM_NAME>',other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
"<HOST> hostd[<NUM>]: [originator@<NUM> sub=libs] [nfc info]nfcutil_createtimer: scheduled periodic timer(<HEX_ID>, <HEX_ID>) in <NUM> ms for session=<HEX_ID>, opid .",other,Hostd,esxi,1,1.0,"{""security_noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""noise"": 2, ""error"": 1}"
"<HOST> envoy-access[<NUM>]: post /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> gzip <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> ""collectremotestats-<HEX>"" ""querysummarystatisticsvpxa""",permission_error,Vpxa,esxi,2,0.5,"{""error"": 1, ""noise"": 1}"
<HOST> envoy-access[<NUM>]: get /<URI_PATH> <NUM> via_upstream - <NUM> <NUM> - <NUM> <NUM> <NUM> <IP>:<NUM> http/<NUM>.<NUM> tlsv1.<NUM> <IP>:<NUM> <IP>:<NUM> http/<NUM>.<NUM> - <IP>:<NUM> - -,other,envoy-access,esxi,3,0.667,"{""error"": 1, ""noise"": 2}"
